,지역,제목,대상
1939,광진구,재공지 [광진-온라인] 정여울의 글쓰기 수업 -2022년 주민참여인문학 Ⅱ,전연령
1940,광진구,[광진-온라인] 우리 각자의 미술관 -2022년 주민참여인문학 Ⅰ,전연령
1941,광진구,7월 문화가 있는 수요일 웹툰 창작 체험: 꿈툰 그리기,전연령
1942,광진구,[온라인] <2022년 광진구 독서동아리 사업설명회>,성인
1943,광진구,[미디어창작공간] 7월: OBS를 활용한 취미&여행지 소개 영상 만들기,성인
1944,광진구,[팹라이브러리] 원데이클래스 : 전문강사님과 함께하는 '재봉틀 컵홀더 만들기',청소년
1945,광진구,[팹라이브러리] 매월(7월) 마지막 주 문화가 있는 수요일 <신소재 슈링클스&3D펜 작품만들기> [7/27],어린이
1946,광진구,[팹라이브러리] 장비사용안전교육(7/23),전연령
1947,광진구,[팹라이브러리] 장비사용안전교육(7/9),전연령
1948,광진구,[대면]2022년 광진정보도서관 북스타트 자원활동가 모집 및 양성교육 (총 6회),성인
1949,광진구,[온라인] 광진정보도서관 작가와의 만남 <일생도서관: 6월 오세란 청소년문학평론가>,전연령
1950,광진구,"자양한강도서관 2022 북스타트프로그램 '그림책으로 맘 준비, 맘 돌봄!'(대면)",전연령
1951,광진구,[메이커-교육] 웹툰창작 중급반 참가자 모집,어린이
1952,광진구,[메이커-교육] 웹툰창작 초급반 참가자 모집,어린이
1953,광진구,[메이커-교육] 그림책과 함께하는 유쾌한 코딩,어린이
1954,광진구,업사이클로 만나는 그림책(성인)(2022년 광진정보도서관 교육문화프로그램 2차),성인
1955,광진구,"[팹라이브러리]에서 놀자! 밴딩 패턴을 이용한 MDF 꼬마상자 만들기 (퓨전360 & 레이저 커팅기) [6/17, 6/24 _ 총 2회차] ",전연령
1956,광진구,[미디어창작공간] 6월: OBS를 활용한 우리 가족 뉴스 만들기,어린이
1957,광진구,[온라인] 광진정보도서관 작가와의 만남 <일생도서관: 6월 김민형 교수>,전연령
1958,광진구,[메이커-교육] 3D 공작소: 3D 모델링 창의교육,어린이
1959,광진구,전쟁으로 만나는 한국사(초등 5~6)(2022년 광진정보도서관 교육문화프로그램 2차),어린이
1960,광진구,와글와글 과학놀터 (심화)(초등 3~4)(2022년 광진정보도서관 교육문화프로그램 2차),어린이
1961,광진구,와글와글 과학놀터 (기초)(초등 1~2)(2022년 광진정보도서관 교육문화프로그램 2차),어린이
1962,광진구,[팹라이브러리] 장비사용안전교육(6/25),전연령
1963,광진구,[팹라이브러리] 장비사용안전교육(6/11),전연령
1964,광진구,6월 문화가 있는 수요일 웹툰 창작 체험: 사파리 여행툰 그리기,전연령
1965,광진구,[팹라이브러리] 매월(6월) 마지막 주 문화가 있는 수요일 <나만의 우드버닝 작품만들기> ,전연령
1966,광진구,[온라인]2022 광진정보도서관 일상에서 만나는 인문학 <난처한 동양미술 이야기>,전연령
1967,광진구,문해력 글쓰기 트레이닝(2022년 광진정보도서관 교육문화프로그램 2차),어린이
1968,광진구,사진 읽어주는 도서관: 스마트폰으로 사진 잘 찍기(성인)(2022년 광진정보도서관 교육문화프로그램 2차),성인
1969,광진구,[메이커-교육] 웹툰창작 성인반 참가자 모집,성인
1970,광진구,한 주제로 함께 읽기 서포터즈 모집,전연령
1971,광진구,[오프라인] 뮤키디오 콘서트<오늘의 난 미지근하게 축제>,성인
1972,광진구,[중곡 온라인]  이남옥 교수 특강 <가족: 가장 가까이에 나와 닮은 타인들> 행복한 가족은 무엇이 다를까,전연령
1973,광진구,[온라인] 2022 광진정보도서관 트렌디 인문학 <미래를 읽는 경제아카데미>,전연령
1974,광진구,[온라인] '한강 문학 살롱' 김남희 작가와의 만남,전연령
1975,광진구,[미디어창작공간] 5월: OBS를 활용한 책 소개 영상 제작,성인
1976,광진구,[온라인] 광진정보도서관 작가와의 만남 <일생도서관: 5월 김범준 작가> ,전연령
1977,광진구,[오프라인] 광진정보도서관 작가와의 만남 <일생도서관: 5월 김범준 작가> ,전연령
1978,광진구,5월 문화가 있는 수요일 웹툰 창작 체험: 가족 일상툰 그리기,전연령
1979,광진구,[온라인] 2022년 자양한강도서관 한가람인문학(1) <클래식은 처음이라>,전연령
1980,광진구,[팹라이브러리] 매월(5월) 마지막 문화가 있는 수요일 <유니맷으로 나만의 우든샤프 만들기> [5/25],성인
1981,광진구,[팹라이브러리] 장비사용안전교육(5/28),전연령
1982,광진구,[팹라이브러리] 장비사용안전교육(5/14),전연령
1983,광진구,광진정보도서관 실버이야기교실 14기 참여자 모집,성인
1984,광진구,"[온라인_중곡]도서관 인문학 콘서트 김누리, 김찬호, 최샛별 특강 (통합 신청)",전연령
1985,광진구,[팹라이브러리] 원데이클래스 : HANDMADE 나만의 '가죽키링+책갈피',전연령
1986,광진구,[팹라이브러리] 4월 매월 마지막 문화가 있는 수요일 < 나만의 컬러 스티커 만들기 > [4/27],전연령
1987,광진구,"[팹라이브러리]에서 놀자! DIY 공중부양모빌만들기 (퓨전360) [4/8, 4/15 2회차] ",전연령
1988,광진구,[미디어창작공간] 4월: OBS를 활용한 영화 리뷰 영상 제작,성인
1989,광진구,4월 문화가 있는 수요일 웹툰 창작 체험: 디저트의 세계,전연령
1990,광진구,"[온라인_중곡] “돌아온, 온라인 쏙! 도서관 놀이터”  초등 1~4학년 어린이를 위한 그림책 작가와의 만남",어린이
1991,광진구,[온라인_중곡] 도서 평론가 이권우의 책 읽기 특강 “삶을 바꾸는 독서 : 인공지능 시대의 책 읽기”,성인
1992,광진구,2022 광진정보도서관 부모교육 <내가 모르는 내 아이 마음 알아보기>,전연령
1993,광진구,2022 광진정보도서관 일상에서 만나는 인문학 《역사와 문화를 통해 배우는 동유럽》,전연령
1994,광진구,[팹라이브러리] 나만의 제페토 월드 만들기<메타버스체험>,전연령
1995,광진구,[팹라이브러리] 장비사용교육(4/23),전연령
1996,광진구,[팹라이브러리] 장비사용교육(4/9),전연령
1997,광진구,[메이커-교육] VR과 함께하는 메타버스,어린이
1998,광진구,2022년 광진정보도서관 실버독서회 참여자 모집,성인
1999,광진구,[메이커-교육] 3D 공작소: 3D 모델링 창의교육,어린이
2000,광진구,"광진정보도서관 ""시니어 자서전""쓰기 참여자 모집 안내",성인
2001,광진구,영화로 만나는 한국 현대사(초등 5~6)(2022년 광진정보도서관 교육문화프로그램 1차),어린이
2002,광진구,[미디어창작공간] 3월: 크로마키와 OBS 기초활용,성인
2003,광진구,2022 광진정보도서관 일상에서 만나는 인문학 「열녀전(列女傳)의 여인들」,성인
2004,광진구,[팹라이브러리] 3월 매월 마지막 문화가 있는 수요일 < 3D펜 do it together! >,전연령
2005,광진구,[메이커-교육] 웹툰창작 중급반 참가자 모집 (온라인),어린이
2006,광진구,[메이커-교육] 웹툰창작 초급반 참가자 모집 (온라인),어린이
2007,광진구,[메이커-교육] 그림책과 함께하는 유쾌한 코딩(온라인),어린이
2008,광진구,[팹라이브러리]에서 놀자! 나만의 퍼즐 만들기(레이저커팅기)[3/25] ,전연령
2009,광진구,[팹라이브러리]에서 놀자! 나만의 퍼즐 만들기(레이저커팅기)[3/11] ,전연령
2010,광진구,[메이커-교육] 웹툰창작 성인반 참가자 모집 (온라인),성인
2011,광진구,3월 문화가 있는 수요일 웹툰 창작 체험: 익숙한 소재로 엉뚱한 상상하기,전연령
2012,광진구,[팹라이브러리] 장비사용교육(3/26),전연령
2013,광진구,[팹라이브러리] 장비사용교육(3/12),전연령
2014,광진구,[중곡] 2022년 1분기 초등 1~2학년 어린이를 위한 철학 독서 미술 활동 <감성톡톡>,어린이
2015,광진구,와글와글 과학놀터 (2)(초등 3~4)(2022년 광진정보도서관 교육문화프로그램 1차),어린이
2016,광진구,와글와글 과학놀터 (1)(초등 1~2)(2022년 광진정보도서관 교육문화프로그램 1차),어린이
2017,광진구,"도서관, 일상을 기록하다(스마트폰 카메라로 일상 사진찍기)",성인
2018,광진구,내가 그린(GREEN) 그림책 업사이클링(2022년 광진정보도서관 교육문화프로그램 1차) ,어린이
2019,광진구,어린이 갈래별 글쓰기(다양한 갈래)(2022년 광진정보도서관 교육문화프로그램 1차),어린이
2020,광진구,2022년 상반기 광진정보도서관 청소년독서회(중학교 2/3학년),청소년
2021,광진구,2022년 상반기 광진정보도서관 청소년독서회(중학교 1학년),청소년
2022,광진구,2022 광진정보도서관 도시농업학교,전연령
2023,광진구,[메이커-작업] 성인창작(3D프린터운용기능사 실기공략반/Fusion360) 참가자 모집,성인
2024,광진구,[팹라이브러리]에서 놀자! 3D프린터 + 리쏘페인 나만의 무드등 만들기 (2/25),전연령
2025,광진구,[팹라이브러리]에서 놀자! 3D프린터 + 리쏘페인 나만의 무드등 만들기 (2/11),전연령
2026,광진구,[팹라이브러리] 장비사용안전교육(2/26),전연령
2027,광진구,[팹라이브러리] 장비사용안전교육(2/12),전연령
2028,광진구,"2월 문화가 있는 수요일: 웹툰 창작 체험, 나만의 마우스 패드 만들기",전연령
2029,광진구,(어린이를 위한) 반려식물 키우기 교실,어린이
2030,광진구,(그림책과 함께하는) 반려식물 키우기 교실(성인),성인
2031,광진구,[메이커-작업] 성인창작 <2022 그림책과 오토마타>,전연령
2032,광진구,독서동아리 리더보수교육-동아리 리스타트,성인
