,지역,title,target
1325,강남구,"세바작 제8회_나는 오늘도 책 모임에 간다, 김민영 작가와의 만남",성인
1326,강남구,<비대면 재활교육> part1.놀이치료,전연령
1327,강남구,"엄마도 아이도 다독다독 그림책, 북스타트",성인
1328,강남구,"청소년 진로특강 4차시 우리 곁의 경찰, 꿈을 지키다",청소년
1329,강남구,<비대면 재활교육> part2.감각통합치료,전연령
1330,강남구,원데이 클래스 크리스마스 리스 만들기,전연령
1331,강남구,10대를 위한 슬기로운 게임 생활,어린이
1332,강남구,<비대면 재활교육> part3_언어치료,전연령
1333,강남구,문화가 있는 날 곰돌이 핫팩 파우치 만들기 원데이 클래스,성인
1334,강남구,"저도 아빠는 처음입니다만, 자곡초 아버지회 아빠들의 독서모임",성인
1335,강남구,"신나는 AR, VR 세상",어린이
1336,강남구,도서관에서 인스타툰 작가되기,어린이
1337,강남구,하루만에 뚝딱! 꽃다발 만들기 원데이 클래스,전연령
1338,강남구,"공정하게 사기, 공정하게 살기",전연령
1339,은평구,보태니컬 아트,전연령
1340,은평구,"2021년 도서관 길 위의 인문학 2차 '자연, 인문학에게 말을 걸다' 참여자 모집",전연령
1341,은평구,우리의 작은 시간,전연령
1342,은평구,내 멋대로 책놀이,어린이
1343,은평구,내 맘대로 마카롱,어린이
1344,은평구,"풍경, 인문학에게 말을 걸다",전연령
1345,용산구,청소년 드림투게더 X 4차산업,청소년
1346,용산구,길 위의 인문학 <한글에서 길을 찾다> 1차 프로그램 운영 안내,어린이
1347,용산구,[도시에서 마음을 읽다] '한국인은 왜?'문화심리학 강연,전연령
1348,용산구,<까칠한 아이> 남찬숙 작가와의 만남(초등 3~6학년 및 학부모),어린이
1349,용산구,"책읽는 9월, 고전을 읽는 시간",전연령
1350,용산구,길 위의 인문학 <한글에서 길을 찾다> 2차 프로그램 운영 안내,전연령
1351,용산구,도란도란 가족 하브루타!,성인
1352,용산구,[치유 에세이] 나를 찾아가는 글쓰기 Essay,전연령
1353,용산구,[ZOOM] 헌옷으로 장바구니 만들기^^,전연령
1354,용산구,"[비대면,5~7세] 재능기부 봉사단 '책읽어주세요' 목요일반",어린이
1355,용산구,"[비대면,5~7세] 재능기부 봉사단 '책읽어주세요' 금요일반",어린이
1356,용산구,"[비대면,초1,2] 꿈나무도서관 9월 「사서쌤이랑 그림책놀이」  프로그램",어린이
1357,용산구,길 위의 인문학 <한글에서 길을 찾다> 3차 프로그램 운영 안내,어린이
1358,용산구,한 책 마음 요리교실(어린이 요리),어린이
1359,용산구,한 책 미니멀라이프 특강,전연령
1360,용산구,재능기부 책읽어주세요. (목)(10월_),어린이
1361,용산구,재능기부 책읽어주세요. (금)(10월_),어린이
1362,용산구,재능기부 책읽어주세요. (목)(11월_,어린이
1363,용산구,재능기부 책읽어주세요. (금)(11월),어린이
1364,용산구,재능기부 책읽어주세요. (수)(12월),어린이
1365,용산구,재능기부 책읽어주세요. (목)(12월),어린이
1366,용산구,사서쌤이랑 그림책 놀이 (10월),어린이
1367,용산구,사서쌤이랑 그림책 놀이 (11월),어린이
1368,용산구,사서쌤이랑 그림책 놀이 (12월),어린이
1369,용산구,나를찾아서 (초등),어린이
1370,용산구,나를찾아서 (성인),성인
1371,용산구,다문화어울림,전연령
1372,용산구,"2월 문화가 있는 날 '초등학생 미래 직업 프로그램, 미래의 나는?'",어린이
1373,용산구,3월 문화가 있는 날 '룰루랄라 부르는 그림책',어린이
1374,용산구,4월 문화가 있는 날 '나만의 오디오북 만들기',성인
1375,용산구,5월 문화가 있는 날 '우리 가족 캐리커처로 그려주세요',성인
1376,용산구,6월 문화가 있는 날 '초등학생 유튜브 크리에이터',어린이
1377,용산구,8월 문화가 있는 날 '방구석 파브르 체험기',어린이
1378,용산구,9월 문화가 있는 날 '이은지 작가의 무술올림픽',어린이
1379,용산구,10월 문화가 있는 날 '집에서 즐기는 할로윈 아이싱쿠키 만들기',어린이
1380,용산구,11월 문화가 있는 날 '권귀헌 작가의 우리 아이 글쓰기 지도법',성인
1381,용산구,꿈나무도서관 어르신 프로그램 '시화와 함께하는 인생',시니어
1382,용산구,꿈나무도서관 생애주기 프로그램 「들려주는 나의 첫 그림책 만들기」,성인
1383,강동구,영미명작을 통해 보는 욕망과 희망,시니어
1384,강동구,[러시아문학아카데미] 문학으로 읽는 러시아인의 정신세계,성인
1385,강동구,2021년 한 도서관 한 책 읽기 <토론하는 강동>,전연령
1386,강동구,토닥토닥 컬러테라피,성인
1387,서초구,[2021년 도서관 상주작가 지원사업] 천변에서 시쓰기(1기),청소년
1388,서초구,[3분기 서리풀문화강좌] 쉐킷쉐킷! 홈파티의 완성 칵테일,성인
1389,서초구,[3분기 서리풀문화강좌] 고전으로 배우는 라틴어 : 키케로 <우정론>,성인
1390,영등포구,<※비대면전환※>[문래] 2021년도 생애주기 프로그램 「미래계획Ⅱ : 건강」 _ 노화,성인
1391,영등포구,[비대면] [문래_어린이] 여름 독서교실 「함께해요! 환경운'독'가!」 참여자 모집,어린이
1392,영등포구,<※비대면전환 가능※>[문래] 2021년도 생애주기 프로그램 「미래계획Ⅲ : 취미_원예」  <향기로운 마음보듬>,시니어
1393,영등포구,<※비대면전환 가능※>[문래] 2021년도 독서의 달_부캐 선발대회 어린이 참여자 모집,어린이
1394,영등포구,"2021년도 독서의 달_우리 아이, 만화책 읽어도 되나요? 참여자 모집<※비대면전환※>",성인
1395,영등포구,2021년도 독서의 달_사서선생님과 함께 프락시노스코프 만들기 참여자 모집 <※비대면전환※>,어린이
1396,영등포구,[지역작가 북토크] 정지우 '너는 나의 시절이다' 북토크 (비대면),전연령
1397,영등포구,"2021년도 독서의 달_우리 아이, 만화책 읽어도 되나요? 참여자 모집<※비대면전환※>",성인
1398,영등포구,2021년도 독서의 달_사서선생님과 함께 프락시노스코프 만들기 참여자 모집 <※비대면전환※>,어린이
1399,영등포구,"詩, 산책 : 지역연계 시인들과 함께 하는 시 창작 프로그램 <※비대면전환 가능※>",전연령
1400,영등포구,[어린이 독서 동아리] 생각공방 2기 : 초등경제교실 (비대면),어린이
1401,영등포구,[지역작가 북토크] 장주연 '나에게 더 좋은 사람이 되고 싶어서' 북토크 (비대면),전연령
1402,영등포구,[지역작가 강연] 임자헌 '마음챙김의 인문학' 강연 (비대면),전연령
1403,영등포구,초등입학처방전 : 예비 1학년! 행복한 학교 생활을 위한 입학 이야기(비대면),어린이
1404,영등포구,"초등생활처방전 : 코로나 비대면 시대, 초등학습 어떻게 해야할까?(비대면)",어린이
1405,영등포구,초등생활처방전 : 초등생활 속 보조양육자의 역할에 대하여(비대면),어린이
1406,영등포구,"동양철학 임건순 작가의 「제자백가, 인간을 말하다」",성인
1407,영등포구,책놀이 인성교육 프로그램  '책과 놀면서 키우는 인성 「쑥크리」',어린이
1408,영등포구,[선유_어린이][비대면] 여름 독서교실 '원숭이 꼬리가 다섯 개라고?' 참여자 모집,어린이
1409,영등포구,[선유_유아]말놀이 프로그램 '꼬리에 꼬리를 무는 여름밤 이야기' 참여자 모집,어린이
1410,영등포구,[선유 꿈다락 토요문화학교] 섬마을 괭이와 토깽이 2021년 2기 참여자 모집(대상: 3~5학년),어린이
1411,영등포구,[선유 꿈다락 토요문화학교] 섬마을 괭이와 토깽이 2021년 2기 참여자 모집(대상: 3~5학년),어린이
1412,영등포구,"[선유] 길 위의 인문학 <아무튼, 일> PART3. 후속모임_하유진 #하루하루가 쌓여 인생이 되다_8/25",전연령
1413,영등포구,"[선유] 길 위의 인문학 <아무튼, 일> PART3. 후속모임_하유진 #하루하루가 쌓여 인생이 되다_8/18",전연령
1414,영등포구,*비대면전환*[김소영 작가공감 데이트] 선유도서관 2021년 9월 저자와의 만남,성인
1415,영등포구,김혼비 작가와 함께하는 ‘유쾌하고 호쾌한 글쓰기 수업’_제 1강 작가와의 만남 (신청기간:8/24(화)9:00~),성인
1416,영등포구,낭독자 모집(우리들의 데카메론-우리들의 낭독회),성인
1417,영등포구,낭독회 참여자 모집(우리들의 데카메론-우리들의 낭독회),성인
1418,영등포구,'꼼지락 꼼지락 현대미술 따라잡기' - 선유 아틀리에(아동) 프로그램 참여자 모집,어린이
1419,영등포구,'당신도 언젠가 어디선가 만났을 JAZZ' 참여자 모집,성인
1420,영등포구,[선유_어린이] '달리의 책공장' (접수기간:9/8(수) 9:00~),어린이
1421,영등포구,김혼비 작가와 함께하는 ‘유쾌하고 호쾌한 글쓰기 수업’_제 2~4 강 (신청기간:8/24(화)9:00~),성인
1422,영등포구,[선유_부모님] 사전강연 '달리의 책공장' (접수기간:9/8(수) 9:00~),성인
1423,영등포구,[마감] 낭독자 모집(우리들의 데카메론-우리들의 낭독회),성인
1424,영등포구,[ZOOM 강연] '당신도 언젠가 어디선가 만났을 JAZZ' 모집- 참여인원 50명으로 증원,성인
1425,영등포구,김혼비 작가와 함께하는 ‘유쾌하고 호쾌한 글쓰기 수업’_제 2~4 강 (신청기간:8/24(화)9:00~),성인
1426,영등포구,[강연] 메타버스 : 상상이 현실이 되는 공간(2차),전연령
1427,영등포구,[강연] 메타버스 : 상상이 현실이 되는 공간(1차),전연령
1428,영등포구,선유 성인독서동아리 '선유살롱' 추가 회원모집 안내,전연령
1429,영등포구,[선유] '꼬리에 꼬리를 무는 겨울밤 이야기+오호선작가와의 특별한 밤' 참여자 모집(접수시작: 11/2(화)9:00~),어린이
1430,영등포구,"위드-코로나시대, 미리 준비하는 미래 교육_[다음 세계를 상상하는 인문학데이트]",전연령
1431,영등포구,"긍정적으로 차별하는 세상, 불평등 게임_[다음 세계를 상상하는 인문학 데이트]",전연령
1432,영등포구,청소년 메이커 교실 신규 참여자 모집(13~19세 청소년 5명),청소년
1433,영등포구,청소년 메이커 교실 신규 참여자 모집,청소년
1434,영등포구,[추가모집] 청소년 메이커 교실 신규 참여자 모집 (2명),청소년
1435,영등포구,여의샛강마을도서관 '2021년 작가를 초청하다-유설화 작가와의 만남',어린이
1436,영등포구,여의샛강마을도서관 '2021년 작가를 초청하다-김은하 작가와의 만남',전연령
1437,영등포구,여의샛강마을도서관 청소년 독서동아리 '고전책 함께 읽기' 2기 모집합니다 (대상: 중1~중3 청소년),청소년
1438,영등포구,여의샛강마을도서관 9월 독서의달 행사'모스이끼액자만들기' 모집합니다.,어린이
1439,영등포구,"책 읽는 영등포 '다시, 초록' 북콘서트 <재활용> (대면)",전연령
1440,영등포구,"책 읽는 영등포 '다시, 초록' 북콘서트 <재활용> (비대면)",전연령
1441,영등포구,여의샛강마을도서관 9월 독서의달 행사'반쪽 섬 비경쟁 토론' 모집합니다.,어린이
1442,영등포구,"책 읽는 영등포 '다시, 초록' 북콘서트 <재활용> (대면-->비대면)",전연령
1443,영등포구,"책 읽는 영등포 '다시, 초록' 북콘서트 <재활용> (비대면)",전연령
1444,영등포구,여의샛강마을도서관 9월 독서의달 행사 '반쪽 섬 비경쟁 토론' 모집합니다.,어린이
1445,영등포구,대학생 독서토론동아리 '페이지' 모집안내,전연령
1446,영등포구,[북 페스티벌] RE: Make with book 방구석 메이커 '북바인딩 만들기' 신청,전연령
1447,영등포구,[북 페스티벌] RE: Make with book 방구석 메이커 '애착인형 만들기' 신청,전연령
1448,영등포구,[북 페스티벌] RE: Make with book 방구석 메이커 '오르골 만들기' 신청,전연령
1449,영등포구,대학생 독서토론동아리 '페이지' 모집안내,전연령
1450,영등포구,"책 읽는 영등포 '다시, 초록' 북콘서트 <타일러 라쉬> (비대면)",전연령
1451,영등포구,"책 읽는 영등포 '다시, 초록' 북콘서트 <타일러 라쉬> (대면)",전연령
1452,영등포구,영등포 한 책 토론모임 (성인/비대면토론) 신청,전연령
1453,영등포구,영등포 한 책 토론모임 (초등/현장토론) 신청,어린이
1454,영등포구,"책 읽는 영등포 '다시, 초록' 북콘서트 <타일러 라쉬> (비대면)",전연령
1455,영등포구,"책 읽는 영등포 '다시, 초록' 북콘서트 <타일러 라쉬> (대면)",전연령
1456,노원구,[2022년 하반기 성인인문학] 삶의 쉼표가 되는 옛 그림,성인
1457,노원구,"이금이 작가와의 만남 - 페르마타, 이탈리아 (Fermata, Italia)",전연령
1458,노원구,문화가 있는 날 인문학북콘서트 <인지하지 못했던 사사로운 것들> 2회차 ,전연령
1459,노원구,먹고 입고 살아가는 이야기 세계사,전연령
1460,노원구,문화가 있는 날 인문학북콘서트 <인지하지 못했던 사사로운 것들> 1회차,전연령
1461,노원구,너와 나의 메타버스,전연령
1462,노원구,"[인문학북콘서트] <인지하지 못했던 사사로운 것들> 제3회 오늘, 다시 마주한 우리의 이야기",성인
1463,노원구,[인문학북콘서트] <인지하지 못했던 사사로운 것들> 제2회 경계를 넘어 : 과학과 예술 ,전연령
1464,노원구,[인문학북콘서트] <인지하지 못했던 사사로운 것들> 제1회 보편적인 청춘의 문장,성인
1465,노원구,애덤 스미스 국부론(노원정보도서관 성인인문학 경제고전 함께 읽기),전연령
1466,노원구,"[도.도.야][개관기념] 개관 15주년 행사 ""그래도, 도서관은 계속된다!""",전연령
1467,노원구,"[도.도.야][개관기념] ""별이 빛나는 밤에"" 반 고흐 전시",전연령
1468,노원구,1.17(일) 1차수령(11-14시) 안심도서대출서비스,전연령
1469,노원구,"1.17(일) 2,3차수령(15-18시) 안심도서대출서비스",전연령
1470,노원구,1.16(토) 1차수령(11-14시) 안심도서대출서비스,전연령
1471,노원구,"1.16(토) 2,3차수령(15-18시) 안심도서대출서비스",전연령
1472,노원구,1.15(금) 1차수령(11-14시) 안심도서대출서비스,전연령
1473,노원구,"1.15(금) 2,3차수령(15-18시) 안심도서대출서비스",전연령
1474,노원구,1.14(목) 1차수령(11-14시) 안심도서대출서비스,전연령
1475,노원구,"1.14(목) 2,3차수령(15-18시) 안심도서대출서비스",전연령
1476,노원구,1.13(수) 1차수령(11-14시) 안심도서대출서비스,전연령
1477,노원구,"1.13(수) 2,3차수령(15-18시) 안심도서대출서비스",전연령
